gvkey,ticker,year,firmname,sector,industry,v6,cusip,totalassets,totaldebt,numberofemployees,totalinventory,pretaxincome,propertyplantandequitment,incometaxes,researchanddevelopmentexpenses,etrincometaxespretaxincome,leverageratiooftotaldebttototala,capitalintensityratioofpropertyp,inventoryintensityratioofinvento,firm,bvdid,primary_naics,totspending,numissue,numtax,taxratio,spending_on_tax,anylob,rateofassets
3231,CMA,2017,"Comerica, Inc. (Detroit, MI) (Detroit Bank & Trust)",Finance,Banks,CMA,200340107,71567,,8.19,9,1234,466,491,0,0.397893031,0.000125756,0.006511381,0.000125756,,,,0,0,0,0,1,0,0.017242584
3231,CMA,2018,"Comerica, Inc. (Detroit, MI) (Detroit Bank & Trust)",Finance,Banks,CMA,200340107,70818,,8.051,4,1535,475,300,0,0.195439739,5.64828E-05,0.006707334,5.64828E-05,,,,0,0,0,0,1,0,0.02167528
3231,CMA,2019,"Comerica, Inc. (Detroit, MI) (Detroit Bank & Trust)",Finance,Banks,CMA,200340107,73402,,7.948,17,1532,457,334,,,,,0.000231601,,,,0,0,0,0,1,0,0.020871366
3243,C,2000,"Citigroup, Inc.",Finance,Banks,C,172967424,902210,116698,242,132513,21143,0,7525,0,0.355909757,0.146876005,0,0.146876005,CITIGROUP,US135266470,522110,5950000,78,1,0.1794872,1067949,1,0.023434677
3243,C,2001,"Citigroup, Inc.",Finance,Banks,C,172967424,1051450,128756,272,144904,21897,,7526,,0.34370005,0.137813496,0,0.137813496,CITIGROUP,US135266470,522110,5840000,68,0,0.1470588,858823.6,1,0.020825527
3243,C,2002,"Citigroup, Inc.",Finance,Banks,C,172967424,1097190,133079,255,155208,20537,,6998,,0.34075084,0.141459547,0,0.141459547,CITIGROUP,US135266470,522110,7550000,76,0,0.2236842,1688816,1,0.018717816
3243,C,2003,"Citigroup, Inc.",Finance,Banks,C,172967424,1264032,168759,259,235319,26333,,8195,,0.311206471,0.186165382,0,0.186165382,CITIGROUP,US135266470,522110,1.01E+07,45,0,0.1777778,1797333,1,0.020832542
3243,C,2004,"Citigroup, Inc.",Finance,Banks,C,172967424,1484101,207910,294,280167,24182,,6909,,0.285708378,0.188778931,0,0.188778931,CITIGROUP,US135266470,522110,8520000,35,0,0.2857143,2434286,1,0.016294039
3243,C,2005,"Citigroup, Inc.",Finance,Banks,C,172967424,1494037,217499,307,295820,29433,,9078,,0.308429314,0.198000451,0,0.198000451,CITIGROUP,US135266470,522110,5280000,57,0,0.2631579,1389474,1,0.019700315
3243,C,2006,"Citigroup, Inc.",Finance,Banks,C,172967424,1884318,288494,337,393925,29639,,8101,,0.273322312,0.209054417,0,0.209054417,CITIGROUP,US135266470,522110,8900000,55,0,0.2727273,2427273,1,0.015729298
3243,C,2007,"Citigroup, Inc.",Finance,Banks,C,172967424,2187631,427112,387,462103,1701,,-2201,,-1.293944738,0.211234436,0,0.211234436,CITIGROUP,US135266470,522110,1.41E+07,89,0,0.1460674,2065393,1,0.000777553
3243,C,2008,"Citigroup, Inc.",Finance,Banks,C,172967424,1938470,359593,326.9,262346,-53055,,-20612,,0.388502497,0.135336632,0,0.135336632,CITIGROUP,US135266470,522110,7375000,93,1,0.1935484,1427419,1,-0.027369523
3243,C,2009,"Citigroup, Inc.",Finance,Banks,C,172967424,1856646,364019,269,283894,-7799,,-6733,,0.86331581,0.152906909,0,0.152906909,CITIGROUP,US135266470,522110,7740000,88,0,0.2045455,1583182,1,-0.004200585
3243,C,2010,"Citigroup, Inc.",Finance,Banks,C,172967424,1913902,381183,260,267059,13184,,2233,,0.169371966,0.139536403,0,0.139536403,CITIGROUP,US135266470,522110,8370000,89,1,0.2921348,2445169,1,0.006888545
3243,C,2011,"Citigroup, Inc.",Finance,Banks,C,172967424,1873878,323505,266,229407,14624,,3521,,0.2407686,0.122423658,0,0.122423658,CITIGROUP,US135266470,522110,7720000,82,0,0.3170732,2447805,1,0.007804137
3243,C,2012,"Citigroup, Inc.",Finance,Banks,C,172967424,1864660,239463,259,266309,7936,,27,,0.003402218,0.142819066,0,0.142819066,CITIGROUP,US135266470,522110,8600000,102,0,0.2745098,2360785,1,0.004256004
3243,C,2013,"Citigroup, Inc.",Finance,Banks,C,172967424,1880382,221116,251,233107,19497,,5867,,0.30091809,0.123967896,0,0.123967896,CITIGROUP,US135266470,522110,8430000,108,0,0.2222222,1873333,1,0.010368638
3243,C,2014,"Citigroup, Inc.",Finance,Banks,C,172967424,1842530,223080,241,228829,14364,,6864,,0.47786132,0.124192822,0,0.124192822,CITIGROUP,US135266470,522110,8210000,115,0,0.1913043,1570609,1,0.007795803
3243,C,2015,"Citigroup, Inc.",Finance,Banks,C,172967424,1731210,201275,231,193772,24826,,7440,,0.299685813,0.111928651,0,0.111928651,CITIGROUP,US135266470,522110,8340000,211,0,0.1563981,1304360,1,0.014340259
3243,C,2016,"Citigroup, Inc.",Finance,Banks,C,172967424,1792077,206178,219,180172,21477,0,6444,0,0.300041905,0.100538091,0,0.100538091,CITIGROUP WASHINGTON INC.,US133467406,522110,8155000,174,0,0.1666667,1359167,1,0.011984418
3243,C,2017,"Citigroup, Inc.",Finance,Banks,C,172967424,1842465,236709,209,201621,22761,0,29388,0,1.291155925,0.10943003,0,0.10943003,CITIGROUP WASHINGTON INC.,US133467406,522110,7193000,128,0,0.2578125,1854445,1,0.012353559
3243,C,2018,"Citigroup, Inc.",Finance,Banks,C,172967424,1917383,231999,204,201997,23445,,5357,0,0.228492216,0.105350366,0,0.105350366,CITIGROUP WASHINGTON INC.,US133467406,522110,6690000,115,0,0.2173913,1454348,1,0.012227604
3243,C,2019,"Citigroup, Inc.",Finance,Banks,C,172967424,1951158,252100,200,219207,23901,3100,4430,,,,,0.112347129,CITIGROUP WASHINGTON INC.,US133467406,522110,5920000,118,1,0.1779661,1053559,1,0.012249649
3278,CAR,2000,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,15072,4490,28,879,1106,1345,362,0,0.327305606,0.058320064,0.089238323,0.058320064,CENDANT,US060918165,532111,620000,9,0,0.1111111,68888.89,1,0.073381104
3278,CAR,2001,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,33544,14612,53,1244,586,9467,220,,0.375426621,0.037085619,0.28222633,0.037085619,CENDANT,US060918165,532111,640000,23,0,0.0434783,27826.09,1,0.017469592
3278,CAR,2002,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,35897,18720,85,2278,1659,11832,556,,0.335141652,0.063459342,0.329609717,0.063459342,CENDANT,US060918165,532111,1060000,14,0,0,0,1,0.046215561
3278,CAR,2003,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,39037,20623,87,2644,2231,11946,745,,0.333930973,0.067730615,0.306017368,0.067730615,CENDANT,US060918165,532111,2830000,24,0,0,0,1,0.057150908
3278,CAR,2004,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,42555,20152,87,1998,2554,13098,728,,0.28504307,0.046951005,0.307789919,0.046951005,CENDANT,US060918165,532111,1040000,20,0,0.05,52000,1,0.060016449
3278,CAR,2005,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,34104,14609,84.8,29,1346,9300,474,,0.352154532,0.00085034,0.272695285,0.00085034,CENDANT,US060918165,532111,1120000,24,0,0.0416667,46666.67,1,0.039467511
3278,CAR,2006,Avis Budget Group Inc. (CUC International - Cendant),Transports,Trucking,CAR,53774105,13271,7112,30,0,-677,7535,-226,,0.333825702,0,0.567779369,0,CENDANT,US060918165,532111,640000,33,0,0.0606061,38787.88,1,-0.051013488
3278,CAT,2007,Caterpillar Inc.,Industrials,Machinery,CAR,53774105,12474,7393,30,0,-992,7974,-45,,0.045362903,0,0.639249639,0,CENDANT,US060918165,532111,220000,12,0,0.1666667,36666.67,1,-0.079525413
3310,CA3,2000,CA Inc,Information Technology,Software,CA,12673P105,17493,4527,21,0,1590,829,894,1363,0.562264151,0,0.047390385,0,"CA, INC.",US352617337,511210,495000,13,0,0,0,1,0.0908935
3310,CA3,2001,CA Inc,Information Technology,Software,CA,12673P105,14143,3639,18.2,0,-666,794,-75,695,0.112612613,0,0.056140847,0,"CA, INC.",US352617337,511210,600000,8,0,0,0,1,-0.047090433
3310,CA3,2002,CA Inc,Information Technology,Software,CA,12673P105,12226,3334,16.6,0,-1385,718,-283,678,0.20433213,0,0.058727302,0,"CA, INC.",US352617337,511210,585000,6,0,0,0,1,-0.113283167
3310,CA3,2003,CA Inc,Information Technology,Software,CA,12673P105,11054,3126,16,0,-363,665,-96,664,0.26446281,0,0.060159218,0,"CA, INC.",US352617337,511210,340000,11,0,0,0,1,-0.032838791
3310,CA3,2005,CA Inc,Information Technology,Software,CA,12673P105,11163,2636,15.3,0,2,622,4,704,2,0,0.055719789,0,"CA, INC.",US352617337,511210,695751,31,0,0.0645161,44887.16,1,0.000179163
3310,CA3,2006,CA Inc,Information Technology,Software,CA,12673P105,10438,1811,16,0,121,634,-35,715,-0.289256198,0,0.060739605,0,"CA, INC.",US352617337,511210,767419,18,0,0.1666667,127903.2,1,0.011592259
3310,CA3,2007,CA Inc,Information Technology,Software,CA,12673P105,10585,2583,14.5,0,154,469,33,722,0.214285714,0,0.044307983,0,"CA, INC.",US352617337,511210,700327,20,0,0.2,140065.4,1,0.01454889
3310,CA3,2008,CA Inc,Information Technology,Software,CA,12673P105,11756,2582,13.7,0,808,496,308,516,0.381188119,0,0.042191222,0,"CA, INC.",US352617337,511210,960163,33,0,0.2121212,203671,1,0.068730861
3310,CA3,2009,CA Inc,Information Technology,Software,CA,12673P105,11252,1937,13.2,0,1102,442,408,486,0.370235935,0,0.039281905,0,"CA, INC.",US352617337,511210,1198611,36,0,0.1111111,133179,1,0.097938144
3310,CA3,2010,CA Inc,Information Technology,Software,CA,12673P105,11838,1545,13.8,0,1171,452,400,476,0.341588386,0,0.038182125,0,"CA, INC.",US352617337,511210,966637.4,48,0,0.0833333,80553.12,1,0.098918736
3310,CA3,2011,CA Inc,Information Technology,Software,CA,12673P105,12414,1551,13.4,0,1209,437,386,471,0.319272126,0,0.035202191,0,"CA, INC.",US352617337,511210,1150000,33,0,0.1818182,209090.9,1,0.097390043
3310,CA3,2012,CA Inc,Information Technology,Software,CA,12673P105,11997,1301,13.6,0,1354,386,416,510,0.307237814,0,0.03217471,0,"CA, INC.",US352617337,511210,530000,17,0,0.2352941,124705.9,1,0.112861549
3310,CA3,2013,CA Inc,Information Technology,Software,CA,12673P105,11811,1290,13.6,0,1318,311,363,490,0.275417299,0,0.026331386,0,"CA, INC.",US352617337,511210,620000,31,1,0.1935484,120000,1,0.11159089
3310,CA3,2014,CA Inc,Information Technology,Software,CA,12673P105,12016,1766,12.7,0,1039,295,140,587,0.134744947,0,0.024550599,0,"CA, INC.",US352617337,511210,820000,32,0,0.25,205000,1,0.086468043
3310,CA3,2015,CA Inc,Information Technology,Software,CA,12673P105,10979,1263,11.6,0,1115,252,305,603,0.273542601,0,0.02295291,0,"CA, INC.",US352617337,511210,810000,31,0,0.2580645,209032.3,1,0.101557519
3310,CA3,2016,CA Inc,Information Technology,Software,CA,12673P105,11204,1953,11,0,1084,242,315,560,0.290590406,0,0.021599429,0,"CA, INC.",US352617337,511210,810000,24,0,0.3333333,270000,1,0.09675116
3310,CA3,2017,CA Inc,Information Technology,Software,CA,12673P105,12610,2791,11.8,0,1073,237,298,586,0.277726002,0,0.018794607,0,"CA, INC.",US352617337,511210,690000,27,1,0.2962963,204444.5,1,0.085091197
3336,DXC,2000,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,5874.124,663.456,58,0,611.472,1274.919,208.6,0,0.341143994,0,0.217039851,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,580000,11,0,0,0,1,0.104
3336,DXC,2001,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,8174.8,1188.3,68,0,330.3,1858.4,97.1,,0.293975174,0,0.227332779,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1138000,20,0,0,0,1,0
3336,DXC,2002,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,8610.5,1894.5,67,0,496.8,1908,152.7,,0.30736715,0,0.221589919,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1224500,25,0,0,0,1,0.1
3336,DXC,2003,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,10433.2,2229.8,90,0,611.6,1987.6,171.4,,0.280248528,0,0.190507227,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1413000,21,0,0,0,1,0.1
3336,DXC,2004,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,11804,2313.6,90,0,746.9,2178.4,227.5,,0.304592315,0,0.184547611,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1517000,19,0,0,0,1,0.063275161
3336,DXC,2005,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,12633.9,1310.3,79,0,715.4,2365.4,219,,0.306122449,0,0.187226431,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1542000,22,0,0,0,1,0.1
3336,DXC,2006,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,12943.3,1405.5,79,0,821.1,2320.1,244.1,,0.297284131,0,0.179251041,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1292000,32,0,0.03125,40375,1,0.1
3336,DVN,2007,Devon Energy Corp. (New),Energy,Oil & Gas Production,DXC,23355L106,13740.2,1454,79,0,606.3,2539.1,209,,0.344713838,0,0.184793526,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1583000,27,0,0.0740741,117259.3,1,0
3336,DXC,2008,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,15774.8,3164.2,89,0,917.9,2764.6,373.3,,0.406689182,0,0.175254203,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1828013,63,0,0.0634921,116064.3,1,0.1
3336,DVN,2009,Devon Energy Corp. (New),Energy,Oil & Gas Production,DXC,23355L106,15618.7,4202.4,92,653,949.1,2353,-166.1,,-0.175007902,0.041808857,0.150652743,0.041808857,COMPUTER SCIENCES CORPORATION,US952043126,541512,2736000,78,0,0.0512821,140307.7,1,0.1
3336,DXC,2010,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,16455,3723,94,932,1038,2241,204,,0.196531792,0.056639319,0.136189608,0.056639319,COMPUTER SCIENCES CORPORATION,US952043126,541512,3202000,77,0,0.012987,41584.41,1,0.06308113
3336,DXC,2011,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,16120,2550,91,1130,968,2496,243,,0.251033058,0.070099256,0.15483871,0.070099256,COMPUTER SCIENCES CORPORATION,US952043126,541512,2776600,107,0,0.0373832,103798.1,1,0.060049628
3336,DXC,2012,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,11189,2697,98,60,-4347,2441,-121,,0.027835289,0.00536241,0.218160694,0.00536241,COMPUTER SCIENCES CORPORATION,US952043126,541512,2342000,79,0,0.0506329,118582.3,1,-0.388506569
3336,DXC,2013,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,11251,2732,90,0,480,2184,-35,,-0.072916667,0,0.194116079,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,1545000,64,0,0,0,1,0.042662874
3336,DXC,2014,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,11389,2475,79,0,1263,2031,383,,0.303246239,0,0.178329968,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,730000,34,0,0,0,1,0.110896479
3336,DXC,2015,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,10201,1948,70,0,-276,1583,-312,,1.130434783,0,0.155180865,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,180000,9,0,0,0,1,-0.027056171
3336,DXC,2018,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,33921,7516,150,0,1671,3646,-111,,-0.066427289,0,,0,COMPUTER SCIENCES CORPORATION,US952043126,541512,50000,2,0,0,0,1,0.049261519
3336,DXC,2019,DXC Technology Company,Information Technology,IT Services,DXC,23355L106,29574,6718,130,0,1515,3179,288,,,,,0,,,,0,0,0,0,1,0,0.051227429
3362,CAG,2000,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,12196.6,2587.4,85,4056,617.6,3584,235.3,0,0.380990933,0.332551695,0.293852385,0.332551695,CONAGRA FOODS INC,US163884201L,31142,130000,19,0,0,0,1,0.1
3362,CAG,2001,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,16480.8,4232.6,89,5071.4,1104.1,3884.7,421.6,,0.38184947,0.307715645,0.235710645,0.307715645,CONAGRA FOODS INC,US163884201L,31142,140000,18,0,0,0,1,0.1
3362,CAG,2002,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,15496.2,5952.7,89,4304.7,1268.2,3893.9,483.2,,0.381012459,0.277790684,0.251280959,0.277790684,CONAGRA FOODS INC,US163884201L,31142,140000,22,0,0,0,1,0.1
3362,CAG,2003,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,15071.4,5903.9,63,3274.8,1276.1,2819.8,436,,0.341666014,0.21728572,0.187096089,0.21728572,CONAGRA FOODS INC,US163884201L,31142,100000,21,0,0,0,1,0.1
3362,CAG,2005,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,12791.7,4466.4,38,2614.5,1133.1,2848.3,470,,0.414791281,0.204390347,0.222667824,0.204390347,CONAGRA FOODS INC,US163884201L,31142,100000,17,0,0,0,1,0.1
3362,CAG,2006,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,11970.4,3575.9,33,2132.5,905.8,2275.5,309.7,54.1,0.341907706,0.178147765,0.190093898,0.178147765,CONAGRA FOODS INC,US163884201L,31142,140000,19,0,0,0,1,0.1
3362,CAG,2007,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,11835.5,3438.2,24.5,2348.5,1049.5,2321.2,365.7,68.3,0.348451644,0.198428457,0.196121837,0.198428457,CONAGRA FOODS INC,US163884201L,31142,190000,18,0,0,0,1,0.1
3362,CAG,2008,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,13682.5,3401.8,25,1931.5,745.9,2489.8,227.2,68.9,0.304598472,0.141165723,0.181969669,0.141165723,CONAGRA FOODS INC,US163884201L,31142,325000,27,0,0,0,1,0.1
3362,CAG,2009,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,11073.3,3486,25.6,2025.1,983.6,2640.4,337.2,80.6,0.342822286,0.182881345,0.238447437,0.182881345,CONAGRA FOODS INC,US163884201L,31142,370000,32,0,0,0,1,0.1
3362,CAG,2010,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,11738,3486.6,24.4,1606.5,1106.9,2625,362.1,77.9,0.327129822,0.136863179,0.223632646,0.136863179,CONAGRA FOODS INC,US163884201L,31142,480000,29,0,0,0,1,0.094300562
3362,CAG,2011,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,11408.7,3233.8,23.2,1803.4,1251.3,2670.1,421,81.4,0.336450092,0.158072348,0.234040688,0.158072348,CONAGRA FOODS INC,US163884201L,31142,480000,28,0,0,0,1,0.1
3362,CAG,2012,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,11441.9,2896.7,26.1,1869.6,670.1,2741.9,195.8,86,0.292195195,0.163399435,0.239636774,0.163399435,CONAGRA FOODS INC,US163884201L,31142,440000,28,0,0,0,1,0.1
3362,CAG,2013,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,20405.3,9404.8,34.84,2394.1,1186.3,3859.2,400.2,93.1,0.337351429,0.117327361,0.189127335,0.117327361,CONAGRA FOODS INC,US163884201L,31142,580000,28,0,0,0,1,0.1
3362,CAG,2014,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,19366.4,8851.8,32.8,2292.6,609.2,3811.9,298.2,103.5,0.489494419,0.118380288,0.196830593,0.118380288,CONAGRA FOODS INC,US163884201L,31142,1030000,30,0,0.0333333,34333.34,1,0
3362,CAG,2015,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,17542.2,7896.9,32.9,2201.2,-373.4,3608.1,234,90.4,-0.626673808,0.12548027,0.205681157,0.12548027,CONAGRA FOODS INC,US163884201L,31142,1040000,24,0,0.1666667,173333.3,1,0
3362,CAG,2016,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,13390.6,5489.2,20.9,1582.1,721.4,2710.3,225.4,66.7,0.312448018,0.118150046,0.202403178,0.118150046,CONAGRA FOODS INC,US163884201L,31142,865000,23,0,0.1304348,112826.1,1,0.1
3362,CAG,2017,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,10096.3,2968.2,12.6,934.2,800.7,1664.9,254.7,44.6,0.318096665,0.092528946,0.164901994,0.092528946,CONAGRA FOODS INC,US163884201L,31142,723663,16,0,0,0,1,0.1
3362,CAG,2018,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,10389.5,3538.5,12.4,997.1,972.1,1620.1,174.6,47.3,0.179611151,0.095971895,0.155936282,0.095971895,CONAGRA FOODS INC,US163884201L,31142,460231.1,12,0,0,0,1,0.1
3362,CAG,2019,ConAgra Brands Inc,Consumer Staples,Food Products,CAG,205887102,22213.8,10676.3,18,1571.7,899.1,2395.3,218.8,56.1,,,,0.070753316,CONAGRA FOODS INC,US163884201L,31142,251726,10,0,0,0,1,0
3413,ECL,2000,Ecolab Inc.,Materials,Chemicals,ECL,278865100,1714.011,302.325,14.25,168.22,338.05,501.64,129.495,35.504,0.383064635,0.098144061,0.292670234,0.098144061,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,840000,11,0,0.1818182,152727.3,1,0.197227439
3413,ED,2001,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,16996.11,,13.953,220.699,1138.466,11844.94,442.631,,0.388795976,0.012985265,0.696920725,0.012985265,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,940000,15,0,0.0666667,62666.67,1,0.066983916
3413,ED,2002,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,18820.31,,14.293,195.451,1056.947,12619.64,376.392,,0.356112464,0.010385111,0.67053327,0.010385111,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,1110716,14,0,0.0714286,79336.86,1,0.056159914
3413,ED,2003,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,20966,,14.079,283,851,14284,315,,0.370152762,0.013498044,0.681293523,0.013498044,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,750000,16,1,0.125,93750,1,0.040589526
3413,ED,2004,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,22560,,14.096,307,832,15168,272,,0.326923077,0.013608156,0.672340426,0.013608156,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,530000,21,0,0.0952381,50476.19,1,0.036879433
3413,ED,2005,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,24850,,14.537,425,1084,16211,341,,0.314575646,0.017102616,0.652354125,0.017102616,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,740000,17,0,0.1176471,87058.82,1,0.04362173
3413,ED,2006,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,26699,,14.795,466,1139,17623,390,,0.342405619,0.017453837,0.660062175,0.017453837,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,535000,13,0,0.1538462,82307.7,1,0.042660774
3413,ED,2007,Consolidated Edison Co. of New York Inc. (Consolidated Gas Co. of New York),Utilities and Telecommunications,Utilities - Multiline,ED,209115104,28343,,15.214,405,1373,19113,437,,0.318281136,0.014289242,0.6743464,0.014289242,"THE ICKES & ENRIGHT GROUP, INC. (ON BEHALF OF CON EDISON)",US133965100,22111,422000,8,0,0.25,105500,1,0.048442296
