CustomerKey,Workload,PartnerOneKey,Consumption
676952893,MODWRK,1020868,219925.55
676992937,AZURE,4836695,1201764.64
676955219,MODWRK,4645385,2850.42
677049529,MODWRK,5301534,2069.86
683841905,AZURE,1020691,18503.45
683841946,MODWRK,2295721,24.35
683862554,AZURE,4442651,244964.2
676958335,MODWRK,4463663,47636.43
677015859,MODWRK,1202533,1412.57
676962437,BIZAPP,1022918,472.39
677017110,BIZAPP,4660490,0
683860643,MODWRK,4797674,9554.95
677652183,AZURE,5148335,114902.68
677027572,MODWRK,2318421,2718.72
677018121,MODWRK,1020951,1472.32
683841793,MODWRK,2823963,3466.28
683907604,AZURE,-100858,192567.87
677754246,AZURE,5138463,15399
682945481,AZURE,1028682,493.82
676953040,AZURE,1018532,346657.88
677013741,AZURE,1359050,4279974.55
683892503,AZURE,5206852,14673
676957165,BIZAPP,4101389,4.91
676964131,AZURE,1148342,90213.35
676953208,MODWRK,1161962,126401.99
676975466,MODWRK,3664166,13122.67
676952361,AZURE,1947953,30017.16
677039706,AZURE,4655346,73231.93
676954133,MODWRK,2725362,7.01
683842588,AZURE,4003664,644439.35
677621511,BIZAPP,3323934,1039.45
683844898,AZURE,4640959,6809.43
677014667,MODWRK,1020955,917.27
683860345,AZURE,1018747,70160.08
680467160,AZURE,1091405,61411.53
676953040,BIZAPP,1022075,569.26
677936051,MODWRK,1164205,3564.92
677622091,AZURE,1592777,3781.03
676959213,MODWRK,1098601,6022.62
676966753,MODWRK,1018636,835.43
676985687,AZURE,1121211,270483.09
676994834,BIZAPP,1020950,16.82
677014234,MODWRK,4545212,25843.78
676954116,AZURE,1023309,0
683888111,MODWRK,3362041,259.15
683855195,AZURE,1291876,669938.53
676953967,BIZAPP,1019922,3663.15
677016883,AZURE,1116756,47517.4
676989570,MODWRK,3328195,3529.44
676953403,MODWRK,2565333,9600.33
676972011,AZURE,4842001,14788.5
676959347,AZURE,4864219,14787
676953207,MODWRK,1021570,3679.16
677621791,BIZAPP,5451148,5.04
676968836,MODWRK,1023126,2404.47
676955798,MODWRK,1031370,9388.75
677017820,MODWRK,4577767,22401.57
677059278,AZURE,5255667,2537203.18
677620702,AZURE,1104812,4868.5
677016015,AZURE,-4443,14892
677620343,MODWRK,1020868,36550.41
677062650,MODWRK,1540400,1370.99
677043868,AZURE,5206095,207.54
677041961,AZURE,1056710,188889.77
676971443,AZURE,1020691,669.92
677621057,MODWRK,2295721,969.48
676983094,MODWRK,1667179,982.18
677063984,MODWRK,4463663,18961.86
677574843,AZURE,1020661,217008.59
676952554,MODWRK,1015394,110582.8
683880297,AZURE,1029347,149449.03
677620751,MODWRK,4480074,516.01
683851700,BIZAPP,1121897,72.34
683843916,MODWRK,2604452,794.98
676953139,BIZAPP,3896437,129.64
676953280,BIZAPP,4813611,47.1
676952617,MODWRK,1117529,3509.87
677019423,AZURE,2788676,868302.56
676981770,AZURE,4699841,39903.63
676953739,AZURE,1018532,3085271.29
677620976,BIZAPP,1021985,130.39
677047516,AZURE,1317952,19721.11
677620854,BIZAPP,4101389,4.04
676988870,AZURE,1421573,630711.6
676953208,AZURE,1161962,8702846.61
677575148,MODWRK,1015618,2675.75
677620317,AZURE,1947953,7593.81
677621919,AZURE,4831709,37515.97
677024264,MODWRK,1166415,93.42
683863182,MODWRK,2773295,2473.26
676975179,AZURE,1169329,20163.06
676954172,AZURE,4640959,206.19
676953554,AZURE,4504602,226939.75
676958571,AZURE,1388828,14649
677041286,MODWRK,2154033,18474.36
677013063,AZURE,1018856,51693.37
677621094,AZURE,4720842,47066.4
676964860,MODWRK,3676311,1723.07
677621944,AZURE,4665790,55430.79
677620506,MODWRK,1209773,6916.76
676996033,AZURE,1121211,59893.01
683173891,MODWRK,1022622,62079.57
677046912,MODWRK,2428843,1793.56
676962437,AZURE,1023309,15031.5
676965150,MODWRK,1054485,83.66
683843438,BIZAPP,1014942,30.59
677044444,AZURE,-113009,1878200.47
683841806,AZURE,1056988,67913.52
676953101,AZURE,4725969,8396477.97
676977443,MODWRK,1018544,5023.91
677044444,MODWRK,1273484,1143.02
683863957,AZURE,2099702,23960.52
682944641,MODWRK,1021570,4260.44
677621791,MODWRK,5451148,2739.52
683122140,MODWRK,6446231,19916.49
676953620,AZURE,1042068,226249.83
676961620,AZURE,5370746,22763.79
683842582,MODWRK,1023900,3054.7
676953433,AZURE,1854867,75953.17
683173850,AZURE,1580548,689471.66
676958887,MODWRK,1129016,888.02
676953506,MODWRK,4720882,47040.92
677620829,AZURE,1636678,9923.16
677574987,AZURE,1164592,50557.4
683844019,AZURE,1020691,2492.8
676972208,MODWRK,2000019,4259.32
677095950,AZURE,6192587,15420
682944641,AZURE,1360891,219801.61
676985860,MODWRK,1202533,133.44
676957479,MODWRK,1161804,16669.9
683880297,MODWRK,1029347,906.72
677620751,BIZAPP,4480074,114.25
683841900,AZURE,-105526,7167.56
683845956,AZURE,6113234,39601.81
683842588,MODWRK,2008817,2049.91
676956854,MODWRK,4813611,17679.57
676952722,AZURE,1099699,688911.28
677574636,MODWRK,1116873,1175.71
676992940,AZURE,-2513,72255.41
676953040,MODWRK,1018532,38366.04
676954191,MODWRK,1359050,3899.81
676974543,AZURE,6205974,2062644.3
676956957,BIZAPP,4101389,9.16
676988870,MODWRK,1057333,44647.49
677058768,MODWRK,1022369,1116.45
677575148,BIZAPP,1015618,6.14
676952968,AZURE,-4012,8537231.25
683843691,AZURE,4655346,2034.7
676969170,MODWRK,1166415,6366.81
676981214,MODWRK,5392072,24782.61
676953518,AZURE,1169329,575508.88
676955159,AZURE,4640959,46672.25
677157352,AZURE,4504602,65060.8
677001880,AZURE,1018747,77267.74
677621227,AZURE,6255969,993850.94
677621289,MODWRK,1018856,1002.2
683841793,AZURE,3071686,20706.4
683174051,BIZAPP,1032424,4.89
677621523,AZURE,4458787,231.21
676954806,BIZAPP,1423082,360.36
676972970,AZURE,1121211,16586.05
683844418,AZURE,1166094,2894.15
676952361,MODWRK,3447433,23872.9
677049705,AZURE,4273412,341828.56
677621118,AZURE,4854126,626396.03
683855195,MODWRK,1291876,3362.72
683861459,BIZAPP,1020340,399.22
683841974,AZURE,1116756,621180.62
676953097,BIZAPP,2134907,58.33
683908814,AZURE,2459627,1140664.59
683853253,MODWRK,1297093,20.41
676953291,MODWRK,4864219,47883.81
676989173,MODWRK,4209311,6110.1
683174012,AZURE,1151195,3998847.81
676958940,AZURE,1023126,18659.47
676964582,AZURE,4068848,563580.05
676952439,AZURE,5157729,216848.72
677005891,MODWRK,1023900,781.27
676980718,AZURE,4725235,193868.83
677026671,AZURE,5350153,554859.38
677083606,AZURE,1129016,96249.42
677621153,AZURE,1858320,14715
677620829,MODWRK,1636678,3182.13
677041961,MODWRK,1056710,36.1
677622175,BIZAPP,1237666,4.95
676959362,AZURE,3248238,26394.32
676953987,AZURE,4442651,262807.3
676957606,MODWRK,1023946,817.33
676990273,MODWRK,1202533,1101.21
677035479,AZURE,1015394,547915.07
676991647,AZURE,4242209,397.11
676954378,AZURE,1133112,900608.41
677021032,AZURE,-3554,88227.66
676961564,MODWRK,6033817,133.03
677621348,MODWRK,1095981,5102.04
683843917,MODWRK,4995261,568.92
676954806,MODWRK,3531300,6696.99
683991708,AZURE,1164670,77428.56
676959362,MODWRK,4476153,1932.14
676954132,AZURE,1018532,226552.04
676969601,MODWRK,1359050,2289.69
676960763,BIZAPP,4916518,25.67
677079845,BIZAPP,4072608,0.97
677652183,MODWRK,2737031,176.06
676954135,AZURE,4905091,388201.37
676968308,MODWRK,3664166,8799.49
677039945,AZURE,5081177,1101940.66
677621221,AZURE,5177991,91074.55
676969170,BIZAPP,1166415,320.37
676960298,AZURE,-6538,2320786.17
683872072,AZURE,1054258,280824.89
677035889,AZURE,4640959,1852.08
683865514,MODWRK,1023287,120.42
676953140,AZURE,1018747,2239774.38
676975934,BIZAPP,1836658,30.48
676954020,AZURE,2875779,128659.04
677621094,MODWRK,4720842,2163.89
677048126,MODWRK,1524165,11.08
677574517,AZURE,4458787,37080.4
676967813,MODWRK,5103967,2429.98
676955853,AZURE,1023404,46.44
683869821,MODWRK,1304344,2963.33
676952361,BIZAPP,3447433,1498.69
676954912,AZURE,4273412,39575.01
677020802,MODWRK,1378995,105.65
677620850,BIZAPP,1014942,343.85
683860904,AZURE,3740779,162422.59
683841974,MODWRK,1116756,8384.13
677621774,AZURE,5316433,8500.08
683906993,MODWRK,2071122,1843.9
683853253,AZURE,1297093,212454.2
676970415,AZURE,4838299,693658.84
677026576,AZURE,2525155,321817.51
676972656,MODWRK,1258724,0
677014081,AZURE,1023126,264092.94
677023988,AZURE,-3952,764337.57
676953967,MODWRK,1145624,175306
676953620,MODWRK,4899525,137.73
676952854,MODWRK,2924065,134731.35
683843898,AZURE,1141583,2976.44
676975179,MODWRK,2638425,990.86
683841921,AZURE,1706030,202.59
677098325,MODWRK,3537004,484.21
677622015,MODWRK,6418282,2273.04
676953403,AZURE,2717420,1521880.79
677018082,MODWRK,1319007,2607.78
676956489,MODWRK,2932684,420.74
677000966,MODWRK,1022625,10403.86
677081714,MODWRK,1202533,27698.8
676952554,AZURE,1015394,1457298.41
683854242,AZURE,4810286,978201.21
676959395,AZURE,4028457,25128.1
677000528,MODWRK,2910694,704.67
683842581,AZURE,4637655,116640.98
676952218,BIZAPP,1047415,4280.4
676954912,MODWRK,2823963,8766.99
677622194,AZURE,6262531,657.97
683173878,BIZAPP,1116873,4146.2
676952396,BIZAPP,1527809,0.98
676983108,AZURE,1018532,27042.39
676953372,AZURE,1359050,239478.56
677077999,AZURE,-6054,605801.03
676952396,MODWRK,4101389,638.78
677058326,MODWRK,5112353,722.37
676956957,MODWRK,1022389,3361.89
677620372,BIZAPP,1021608,4.93
677039945,MODWRK,5081177,14478.36
683174062,AZURE,1143164,15570785.52
683174145,MODWRK,1166415,0
676953302,MODWRK,4256340,89155.8
676953898,MODWRK,4005548,144.03
676962142,AZURE,1015937,1805798.02
676953536,MODWRK,4742032,80243.14
677620343,AZURE,1018747,240233.47
676975934,AZURE,1836658,123704.42
676969610,AZURE,1018856,431023.99
676953280,MODWRK,1164205,93208.07
677024839,AZURE,6004503,157843.13
683841905,BIZAPP,1104285,1.98
676963290,AZURE,1123783,224844.79
683842591,AZURE,1121211,5069.5
683869821,AZURE,1304344,760004.99
683846704,MODWRK,5287952,1427.32
677620288,AZURE,1023309,26522.23
676953406,AZURE,3469323,7779151.65
683861459,MODWRK,1117272,2655.6
683860904,MODWRK,3740779,2333.64
677620626,MODWRK,2550096,0
683729922,AZURE,1169484,38696.3
676966059,MODWRK,4970003,8068.98
676975254,AZURE,3458073,60793.94
683843916,AZURE,4838299,153941.53
677044379,MODWRK,1060657,1485.63
677050900,MODWRK,1074494,22.48
677620268,AZURE,5434032,17914.2
676954543,AZURE,1144019,5267976.45
677883491,MODWRK,1145624,2197.2
677050900,AZURE,6122019,4853.53
676960285,AZURE,1104812,5131.5
683174015,AZURE,-105314,969348.09
676953433,MODWRK,1396873,7858.1
676956624,MODWRK,1540400,22.79
676961634,MODWRK,4608324,58947.49
677622015,BIZAPP,1033037,124.3
683858045,MODWRK,1063732,4890.48
676955875,AZURE,3227782,762540.3
677574404,AZURE,5199214,166762.92
680467160,MODWRK,2766181,54185.2
676985914,MODWRK,2227900,1350.65
676953246,MODWRK,1028786,157.28
676968674,MODWRK,1029347,3536.25
677024234,AZURE,2828259,1289592.7
676988264,AZURE,-3072,5261590.07
677037234,MODWRK,1955399,1341.32
676990131,BIZAPP,1095981,46.31
677023108,MODWRK,4813611,5136.89
676953247,AZURE,1081344,640973.95
676955693,MODWRK,1116873,233.12
683881285,BIZAPP,1028682,7.03
683843241,MODWRK,3059977,2042.28
677016958,AZURE,1359050,839758.61
676952302,MODWRK,5038663,9603.86
677620806,BIZAPP,4101389,8.18
676955983,MODWRK,4394736,6962.36
676955217,MODWRK,1022389,2424.58
683938187,MODWRK,1015618,1828.51
676952533,AZURE,4895560,515181.66
683891867,AZURE,1407360,266832.43
677082645,BIZAPP,1166415,580.94
683841823,AZURE,4797548,836.3
676973815,MODWRK,4005548,526.83
683870385,BIZAPP,2084461,182.66
677055319,AZURE,4504602,31211.22
676959775,MODWRK,1388828,643.21
676975934,MODWRK,1836658,136.22
676967140,MODWRK,1139911,129.74
676956675,AZURE,1164205,541293.62
677058768,BIZAPP,4566843,3.08
683858389,AZURE,1632092,98257.82
683844852,MODWRK,1121505,715.75
683932383,AZURE,1121211,697611.03
683951105,AZURE,4718167,224466.49
676964415,MODWRK,3447433,37274.01
677620721,AZURE,1023309,42039.72
677620583,MODWRK,1021885,2775.73
677042488,AZURE,1164322,848736.35
677621826,AZURE,1117500,234115.79
676974512,MODWRK,1116756,590.37
677026576,BIZAPP,1016459,23
677019423,BIZAPP,6375084,45.3
683858186,MODWRK,4716223,1021.77
676981936,MODWRK,2981448,2189.39
676953278,BIZAPP,1090108,4.94
676997368,AZURE,-2685,890330.35
683943499,MODWRK,6446231,3569.79
683842959,MODWRK,4106434,582.91
676969741,AZURE,3225522,2411184.55
677001317,MODWRK,1225266,0
676957124,AZURE,1104812,14983.5
677028934,AZURE,4089548,822624.29
683855820,MODWRK,1129016,2697.34
677055319,MODWRK,1540400,2613.87
676954785,AZURE,5324846,11638.88
677621988,AZURE,1473062,148342.95
683869024,AZURE,1120379,131922.55
683844003,MODWRK,2295721,4716.7
676957272,MODWRK,1032268,4997.7
680467160,BIZAPP,2766181,57.59
676992681,MODWRK,4698080,16169.01
676969331,AZURE,5146456,860509.59
676952606,AZURE,1020737,2052242.06
677015564,MODWRK,4480074,740.08
676952533,MODWRK,4790844,40835.19
677621061,AZURE,5171441,65274
676963748,MODWRK,1095981,2333.11
677084040,AZURE,1115965,15248586.61
677030171,BIZAPP,1117529,26.57
683173878,MODWRK,1116873,77332.5
683881285,AZURE,1028682,27005.51
683874942,MODWRK,1018532,2312.81
676955872,MODWRK,1328472,52787.7
677123640,AZURE,3920564,44606.83
676956998,MODWRK,4101389,2018.55
683868906,MODWRK,1099908,0
676955217,BIZAPP,1022389,274.96
683938187,BIZAPP,1015618,67.17
677077627,AZURE,3216824,282412.93
676991426,MODWRK,1969349,312.11
677621174,MODWRK,1166415,477.37
676953101,BIZAPP,1416163,4142.29
677063668,AZURE,1169329,12754.98
676978179,AZURE,4640959,2031.79
676981753,AZURE,4504602,27623.86
677063001,AZURE,1018747,168483.56
677051627,AZURE,4676674,4785189.66
677011736,MODWRK,1018856,1809.17
676956290,MODWRK,1164205,1855.41
676966085,AZURE,6004503,34002.09
677063984,AZURE,4458787,28586.31
676969015,AZURE,1131509,32096384.04
676954246,MODWRK,1121211,1027.25
676956365,AZURE,1098503,13633236.57
676994554,AZURE,4986612,56576.42
677754349,AZURE,6016266,38859.99
676976839,AZURE,1229927,18342.59
676993334,MODWRK,1121311,0
677620549,MODWRK,1166699,235.97
677621405,BIZAPP,2208455,433
676975286,MODWRK,1016459,1342.46
677019423,MODWRK,6375084,214146.72
677018082,AZURE,6238770,670142.09
677011780,AZURE,4838299,8111248.69
676953278,MODWRK,1090108,36218.59
683860344,MODWRK,1258724,0
677030349,MODWRK,1023126,11.31
676960270,MODWRK,4627104,0
683862554,MODWRK,1022550,4532.2
683854554,AZURE,1399212,15085.5
677071859,MODWRK,2276353,507.89
677621364,AZURE,4718060,75183.83
677016278,MODWRK,1246770,692
677621260,MODWRK,1540400,2155.71
683843040,AZURE,5206095,34.82
683844149,AZURE,1473062,416853.73
677036469,AZURE,1020691,16422.86
676954491,MODWRK,2295721,69.15
676966909,AZURE,6192587,15133.5
683926079,MODWRK,4463663,388.48
677071847,MODWRK,1202533,9973.95
677622206,AZURE,5356794,3895574
677003671,AZURE,1127330,145912.69
677023846,AZURE,1174964,1.17
677621686,AZURE,4088788,1871.58
680036653,MODWRK,2497140,14175.59
677107652,BIZAPP,1047415,2873.42
676952729,MODWRK,2823963,17511.2
676996464,MODWRK,3531300,705.2
676960012,AZURE,1164670,25387.04
677094888,AZURE,1380788,48581.19
677071610,BIZAPP,1018532,526.41
677009830,AZURE,2107902,14889
677620411,AZURE,1590168,15417
676956998,BIZAPP,4101389,14.59
677622284,MODWRK,1057333,3568.95
683872196,AZURE,4845146,66499.9
683729900,MODWRK,1020941,4388.54
677022790,BIZAPP,5081177,4
683861710,AZURE,5273016,31372.11
683845533,AZURE,1166415,2009.72
676953097,MODWRK,1416163,1736.31
677574588,AZURE,3323934,15098.68
683870385,MODWRK,2084461,3918.73
676954111,AZURE,4504602,4894.5
677621260,AZURE,1018747,519408.48
676975748,MODWRK,1246360,706.39
677047612,AZURE,1018856,165574.93
676987469,AZURE,1164205,487418.99
677622194,MODWRK,1032424,0
683850564,AZURE,4665790,115103.49
676969015,MODWRK,1131509,59896.56
680566785,MODWRK,1121211,1436.54
676968174,MODWRK,1022622,1310.57
676991444,AZURE,4572880,58961859.66
677620288,MODWRK,3376917,2925.81
676964380,MODWRK,1021315,10713.44
676959428,MODWRK,1117272,19830.19
683877042,MODWRK,4526641,3169.76
677620988,MODWRK,1020755,1920.07
676954993,MODWRK,1169484,1797
677071009,MODWRK,6375084,5001.09
676991444,MODWRK,1273484,100145.9
677011780,MODWRK,4838299,11609.53
683844898,MODWRK,1584052,971.2
677621394,AZURE,5328199,83466.3
676962426,MODWRK,6446231,5559.27
677025664,AZURE,4951956,647070.17
677575217,MODWRK,1023986,1628.2
683845535,BIZAPP,2232376,36.01
677015895,MODWRK,1693405,1038.52
676959747,AZURE,-104731,4375887.49
683855820,AZURE,1129016,94536.88
683855422,MODWRK,1540400,1460.17
676964580,MODWRK,1778839,117032.35
677621640,MODWRK,1224496,4011.49
676966068,AZURE,4545720,5125.52
677622284,AZURE,2000019,733363.08
677620703,AZURE,6192587,15129
676984274,MODWRK,2766181,66071.1
677464309,MODWRK,1202533,0
676953005,BIZAPP,2479780,16.43
676952708,BIZAPP,4649187,36.72
677023846,MODWRK,1174964,1421.7
677050243,AZURE,1017549,582164.71
683851760,MODWRK,2604452,1888.77
677083606,BIZAPP,1047415,1.96
676959745,MODWRK,2823963,149606.91
677055535,AZURE,1115415,59251.86
677072369,AZURE,5185098,647.8
683729879,MODWRK,1028682,556.49
677003582,MODWRK,1018532,27160.91
677951911,MODWRK,3381839,9953.88
677123640,MODWRK,3920564,5492.64
677620757,BIZAPP,1967303,24.69
683842808,MODWRK,4452374,4226.5
676992711,MODWRK,1161962,1049.5
677091368,AZURE,5096094,10040.36
676956315,AZURE,4259257,488291.44
683862911,AZURE,1055966,80437.6
683173912,MODWRK,1100749,8109.78
676955834,BIZAPP,1416163,194.8
683881301,AZURE,-3448,901977.79
683870385,AZURE,2084461,223070.52
677574374,MODWRK,1022559,1458.58
677015859,AZURE,1018747,5006.74
683174466,AZURE,1091405,153857.34
676952543,AZURE,1018856,157565.36
683841982,AZURE,3071686,25502.73
676962535,AZURE,6004503,677843.93
683174064,MODWRK,1098601,848.25
677071457,MODWRK,5103967,181.94
683122127,MODWRK,1121211,5739.08
683845963,MODWRK,3735453,1793.63
676997426,MODWRK,4545212,32122.09
676955937,AZURE,6016266,6034.81
677025138,MODWRK,1050874,1262.73
677621925,MODWRK,1117272,6118.87
677620884,AZURE,2150147,66695.74
677080171,AZURE,1116756,63131.77
677004552,MODWRK,1016459,1443.83
683846417,MODWRK,1020922,67.72
677005068,MODWRK,1273484,184.09
676953247,MODWRK,3140991,149731.02
676954107,AZURE,4508549,121010.17
676952973,MODWRK,4689417,47.87
683881112,AZURE,4138770,2758465.47
677620668,AZURE,1377041,126051.6
676954485,MODWRK,1145624,31936.44
683845535,AZURE,2232376,215976.67
676963598,AZURE,1104812,15147
677109658,MODWRK,2346477,0
683855820,BIZAPP,1129016,32.08
677620734,MODWRK,1540400,7675.51
683854554,BIZAPP,1120823,5.33
677621640,BIZAPP,1224496,1.01
677012736,AZURE,1020691,16674.74
683174177,BIZAPP,3227782,3365.86
677620780,AZURE,4442651,1422061.08
676955242,AZURE,4529771,510167.94
676953039,AZURE,1020661,30663
676963230,AZURE,1015394,64851.41
683860685,MODWRK,1047934,875.75
677049300,AZURE,4895066,218485.97
676971682,AZURE,-2242,386112.85
677011626,BIZAPP,1116670,1911.24
677574383,AZURE,-105514,526696.72
676951440,MODWRK,2823963,17804.36
677045242,AZURE,-1108,609076.97
683173868,AZURE,1519620,92614.47
677620503,AZURE,1094499,49222.89
676953790,AZURE,1018532,104987.27
683842688,MODWRK,1359050,1368.58
676995952,MODWRK,4043742,12120.37
676984000,MODWRK,1155144,26405.44
677622178,MODWRK,4452374,7677.03
677002128,MODWRK,1669926,164.66
677091368,MODWRK,5096094,2996.4
683895538,AZURE,2259517,3084692.95
683878191,MODWRK,1248628,2525.08
677069023,MODWRK,1166415,10.76
683173841,BIZAPP,1416163,449.21
676960948,MODWRK,4005548,1696.93
677042575,AZURE,4640959,17.9
676974145,AZURE,5374676,4001.24
676973564,AZURE,1018747,19490.58
677753922,MODWRK,1111214,1069.62
676953064,AZURE,1018856,3714897.72
676987469,MODWRK,1164205,34852.85
676965474,AZURE,6004503,17236.58
680336735,AZURE,4665790,59957.89
676976853,MODWRK,1018636,1182.5
677009830,MODWRK,1121211,5230.06
683842509,AZURE,1020950,11819.49
677620544,MODWRK,4545212,3126.69
